typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20160101","2016","52","2016","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","870840","Vehicle parts; gear boxes and parts thereof","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","14075107","false","8","kg","14075107","false","14075107","false",,"false",,"222684121.415","222684121.415","0","false","true",
"C","A","20160101","2016","52","2016","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","8377642.14","true","-1","N/A","0","false","8377642.14","true",,"false",,"91777211.626","91777211.626","0","false","true",
"C","A","20160101","2016","52","2016","300","GRC","Greece","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","569","false","-1","N/A",,"false","569","false",,"false",,"13540","13540","0","true","false",
"C","A","20160101","2016","52","2016","344","HKG","China, Hong Kong SAR","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","870899","Vehicle parts and accessories; n.e.c. in heading no. 8708","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","41436","false","8","kg","41436","false","41436","false",,"false",,"519980.64","519980.64","0","false","true",
"C","A","20160101","2016","52","2016","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","880240","Aeroplanes and other aircraft; of an unladen weight exceeding 15,000kg","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","7","false","5","u","7","false","325500","false",,"false",,"442931994.98","442931994.98","0","false","true",
"C","A","20160101","2016","52","2016","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","901819","Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","36473.401","true",,"false",,"8710548.099","8710548.099","0","false","true",
"C","A","20160101","2016","52","2016","344","HKG","China, Hong Kong SAR","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","901819","Medical, surgical instruments and appliances; electro-diagnostic apparatus (including apparatus for functional exploratory examination or for checking physiological parameters), n.e.c. in item no. 9018.1","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false",,"3199027.749","3199027.749","0","false","true",
"C","A","20160101","2016","52","2016","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3250706.031","true",,"false",,"166161431.24","166161431.24","0","false","true",
"C","A","20160101","2016","52","2016","300","GRC","Greece","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false","2610","false",,"false",,"437764","437764","0","true","false",
"C","A","20160101","2016","52","2016","344","HKG","China, Hong Kong SAR","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","901890","Medical, surgical or dental instruments and appliances; n.e.c. in heading no. 9018","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false",,"false",,"false",,"2241753.687","2241753.687","0","false","true",
"C","A","20160101","2016","52","2016","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","767547.672","true",,"false",,"86297590.207","86297590.207","0","false","true",
"C","A","20160101","2016","52","2016","344","HKG","China, Hong Kong SAR","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","903289","Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","9538","false","5","u","9538","false",,"false",,"false",,"25054.535","25054.535","0","false","true",
"C","A","20160101","2016","52","2016","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","940190","Seat; parts","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1325396","false","8","kg","1325396","false","1325396","false",,"false",,"15042425.958","15042425.958","0","false","true",
"C","A","20160101","2016","52","2016","348","HUN","Hungary","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","4665889.789","true","-1","N/A","0","false","4665889.789","true",,"false",,"258466425","258466425","0","false","true",
"C","A","20160101","2016","52","2016","352","ISL","Iceland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","405","false","-1","N/A",,"false","405","false",,"false",,"25471","25471","0","true","false",
"C","A","20160101","2016","52","2016","360","IDN","Indonesia","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10351","false","-1","N/A",,"false","10351","false",,"false",,"87867","87867","0","true","false",
"C","A","20160101","2016","52","2016","364","IRN","Iran","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","15485","false","8","kg","15485","false","15485","false",,"false",,"17680113","17680113","0","true","false",
"C","A","20160101","2016","52","2016","372","IRL","Ireland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7383","false","8","kg","7383","false","7383","false","0","false","0","5351458.703","5351458.703","0","true","false",
"C","A","20160101","2016","52","2016","376","ISR","Israel","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false",,"56686000","56686000","0","true","false",
"C","A","20160101","2016","52","2016","380","ITA","Italy","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2194790","false","8","kg","2194790","false","2194790","false",,"false",,"149790759.943","149790759.943","0","true","false",
"C","A","20160101","2016","52","2016","392","JPN","Japan","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14489","false","-1","N/A",,"false","14489","false",,"false",,"4536730","4536730","0","true","false",
"C","A","20160101","2016","52","2016","398","KAZ","Kazakhstan","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5625","false","-1","N/A",,"false","5625","false",,"false",,"807805","807805","0","true","false",
"C","A","20160101","2016","52","2016","400","JOR","Jordan","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5568","false","-1","N/A",,"false","5568","false",,"false",,"210410","210410","0","true","false",
"C","A","20160101","2016","52","2016","410","KOR","Rep. of Korea","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","83579","false","-1","N/A",,"false","83579","false",,"false",,"7936871","7936871","0","true","false",
"C","A","20160101","2016","52","2016","428","LVA","Latvia","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","620104","false","8","kg","620104","false","620104","false",,"false",,"73903462.414","73903462.414","0","false","true",
"C","A","20160101","2016","52","2016","440","LTU","Lithuania","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","670427.92","false","8","kg","670427.92","false","670427.92","false",,"false",,"51161813","51161813","0","true","false",
"C","A","20160101","2016","52","2016","442","LUX","Luxembourg","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0","true","-1","N/A",,"false",,"true",,"false",,"33","33","6","true","false",
"C","A","20160101","2016","52","2016","470","MLT","Malta","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","300490","Medicaments; consisting of mixed or unmixed products n.e.c. in heading no. 3004, for therapeutic or prophylactic uses, packaged for retail sale","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10962","false","-1","N/A",,"false","10962","false",,"false",,"1243727","1243727","0","true","false",
"C","A","20160101","2016","52","2016","348","HUN","Hungary","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","330210","Odoriferous substances and mixtures; of a kind used in the food or drink industries","6","true","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1694559","false","8","kg","1694559","false","1694559","false",,"false",,"10345713","10345713","0","false","true",
"C","A","20160101","2016","52","2016","372","IRL","Ireland","X","Export","643","RUS","Russian Federation","0","W00","World","H4","HS","true","330210","Odoriferous substances and mixtures; of a kind used in the food or drink industries","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1063749","false","8","kg","1063749","false","1063749","false","0","false","0","64043854.595","64043854.595","0","true","false",
