typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271312","Petroleum coke; calcined, obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false","0","false","0","33.124","33.124","0","false","true",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271320","Petroleum bitumen; obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","235682","false","8","kg","235682","false","235682","false","0","false",,"42511.56","42511.56","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271320","Petroleum bitumen; obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1162309","false","8","kg","1162309","false","1162309","false","0","false","0","169377.387","169377.387","0","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","271390","Residues; of petroleum oils or of oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","119579","false","8","kg","119579","false","119579","false","0","false",,"95737.727","95737.727","0","true","false",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","290244","Cyclic hydrocarbons; mixed xylene isomers","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1458","false","8","kg","1458","false","1458","false","0","false","0","7398.003","7398.003","0","false","true",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","381900","Hydraulic fluids; for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46.86","false","8","kg","46.86","false","46.86","false","0","false",,"1052.21","1052.21","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","381900","Hydraulic fluids; for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","174623","false","8","kg","174623","false","174623","false","0","false","0","1469164.454","1469164.454","0","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","381900","Hydraulic fluids; for brakes and other prepared liquids for hydraulic transmission, not containing or containing less than 70% by weight of petroleum oils or oils obtained from bituminous minerals","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","307712","false","8","kg","307712","false","307712","false","0","false",,"986643.753","986643.753","0","true","false",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","208.593","false","8","kg","208.593","false","208.593","false","0","false",,"5227.14","5227.14","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","46127","false","8","kg","46127","false","46127","false","0","false","0","354062.485","354062.485","0","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741991","Copper; cast, moulded, stamped or forged, but not further worked","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","401","false","8","kg","401","false","401","false","0","false",,"23660.59","23660.59","0","true","false",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7714.68","false","8","kg","7714.68","false","7714.68","false","0","false",,"451319.83","451319.83","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","19673.266","true","-1","N/A","0","false","19673.266","true","0","false","0","812858.632","812858.632","6","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","741999","Copper; articles n.e.c. in heading no. 7419","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","93068","false","8","kg","93068","false","93068","false","0","false",,"3680308.566","3680308.566","0","true","false",
"C","A","20200101","2020","52","2020","233","EST","Estonia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1061162.745","false","8","kg","1061162.745","false","1061162.745","false","0","false",,"15796547.32","15796547.32","0","false","true",
"C","A","20200101","2020","52","2020","246","FIN","Finland","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","684679.269","true","-1","N/A","0","false","684679.269","true","0","false","0","19132124.517","19132124.517","6","false","true",
"C","A","20200101","2020","52","2020","251","FRA","France","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1243778","false","8","kg","1243778","false","1243778","false","0","false",,"23190303.501","23190303.501","0","true","false",
"C","A","20200101","2020","52","2020","266","GAB","Gabon","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","132","false","8","kg","132","false","132","false","0","false",,"7151.252","7151.252","0","true","false",
"C","A","20200101","2020","52","2020","268","GEO","Georgia","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","848180","Taps, cocks, valves and similar appliances; for pipes, boiler shells, tanks, vats or the like, including thermostatically controlled valves","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","295","false","8","kg","295","false","295","false","0","false",,"7487.76","7487.76","0","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","250490","Graphite; natural, in other forms, excluding powder or flakes","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3241.854","true","-1","N/A","0","false","3241.854","true","0","false","0","25847.753","25847.753","6","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251200","Siliceous fossil meals (e.g. kieselguhr, tripolite and diatomite) and similar siliceous earths; whether or not calcined, of an apparent specific gravity of 1 or less","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","693595","false","8","kg","693595","false","693595","false","0","false","0","413585.775","413585.775","0","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251310","Pumice stone, whether or not heat treated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","120967.852","true","-1","N/A","0","false","120967.852","true","0","false","0","10342.76","10342.76","6","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","251320","Emery, natural corundum, natural garnet and other natural abrasives, whether or not heat-treated","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90207.26","true","-1","N/A","0","false","90207.26","true","0","false","0","43536.548","43536.548","6","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","252010","Gypsum; anhydrite","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1269488","false","8","kg","1269488","false","1269488","false","0","false","0","252884.256","252884.256","0","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","252610","Steatite; natural, (not crushed or powdered), whether or not roughly trimmed or merely cut, by sawing or otherwise, into blocks or slabs of a rectangular (including square) shape; talc","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10","false","8","kg","10","false","10","false","0","false","0","73.175","73.175","0","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253010","Vermiculite, perlite and chlorites; unexpanded","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","106076","false","8","kg","106076","false","106076","false","0","false","0","64808.608","64808.608","0","false","true",
"C","A","20200101","2020","52","2020","300","GRC","Greece","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253010","Vermiculite, perlite and chlorites; unexpanded","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","289030","false","8","kg","289030","false","289030","false","0","false","0","33092.845","33092.845","0","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253020","Kieserite, epsomite (natural magnesium sulphates)","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","43800","false","8","kg","43800","false","43800","false","0","false","0","21631.072","21631.072","0","false","true",
"C","A","20200101","2020","52","2020","276","DEU","Germany","X","Export","643","RUS","Russian Federation","0","W00","World","H5","HS","true","253090","Mineral substances; n.e.c. in chapter 25","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3755984","false","8","kg","3755984","false","3755984","false","0","false","0","4770302.503","4770302.503","0","false","true",
